deviceid,station_id,feeder,district,substation,kva,ct,installation_type,latitude,longitude,mea_no,address,hv,lv,installation_date,manufacturer,genre,ct_high,ct_low,tap_changer
236201672,KTT0781,SA412,คลองเตย,NULL,750.0,1400/5,นั่งร้าน,13.725221169,100.561797447,2MM-1353,NULL,NULL,NULL,2022-04-24,NULL,TLM,1400,5,manual
236200467,KTT0911,SAM21,คลองเตย,NULL,225.0,400/5,แขวนเสา,13.738779,100.519753,2EE-2522,NULL,NULL,NULL,2021-07-01,NULL,TLM,400,5,manual
236201261,KTT0762,SA412,คลองเตย,NULL,500.0,1400/5,นั่งร้าน,13.728725133,100.564877774,2MM-0762,NULL,NULL,NULL,2022-04-10,NULL,TLM,1400,5,manual
236200503,KTT1133,SY22,คลองเตย,NULL,225.0,400/5,แขวนเสา,13.731041,100.527907,2EE-6599,NULL,NULL,NULL,2021-08-19,NULL,TLM,400,5,manual
236200495,KTT0882,SAM13,คลองเตย,NULL,225.0,400/5,แขวนเสา,13.734051,100.523414,2EE-1300,NULL,NULL,NULL,2021-08-18,NULL,TLM,400,5,manual
236201404,KTT0553,PK412,คลองเตย,NULL,750.0,1400/5,นั่งร้าน,13.713715062,100.574626601,2MM-1463,NULL,NULL,NULL,2022-05-14,NULL,TLM,1400,5,manual
WL22512,WL22512,WL22,วัดเลียบ,WL,500,1/1,แขวนเสา,13.7564647940326,100.500181883397,LL-1279,ถ.ราชดำเนินกลาง  หน้าโรงแรมราชดำเนิน,12000,380,1995-01-30,ไทยทราโฟ,Network Transformer,1,1,manual
SD25506,SD25506,SD25,วัดเลียบ,SD,500,1/1,แขวนเสา,13.7391454896784,100.512349723684,LL-582,ถ.สำพูนไชย  ข้างธนาคารกรุงศรีอยุธยา,12000,380,1989-08-15,เจริญชัย,Network Transformer,1,1,manual
WL24524,WL24524,WL24,วัดเลียบ,WL,500,1/1,แขวนเสา,13.7506531147445,100.504212133685,LL-1425,ถ.มหาไชย  หน้าปั๊มเชลล์,12000,380,2020-05-13,เจริญชัย,Network Transformer,1,1,manual
236200787,KTT1230,NS436,คลองเตย,NULL,225.0,400/5,แขวนเสา,13.7120609751683,100.546673969322,2EE-5883,NULL,NULL,NULL,2021-08-25,NULL,TLM,400,5,manual
236200812,BKT0352,BA435,บางกะปิ,NULL,225.0,800/5,แขวนเสา,13.733417,100.617391,4EE-8026,NULL,NULL,NULL,2021-12-14,NULL,TLM,800,5,manual
236200374,BKT0403,BA432,บางกะปิ,NULL,225.0,400/5,แขวนเสา,13.72663207,100.609777588,2EE-8114,NULL,NULL,NULL,2021-11-12,NULL,TLM,400,5,manual
236201205,KTT0776,SA412,คลองเตย,NULL,750.0,1400/5,นั่งร้าน,13.7239656120504,100.562802159607,2MM-0908,NULL,NULL,NULL,2024-05-05,NULL,TLM,1400,5,manual
236200533,KTT0382,NS414,คลองเตย,NULL,225.0,400/5,แขวนเสา,13.719868,100.552649,2EE-8197,NULL,NULL,NULL,2021-06-24,NULL,TLM,400,5,manual
236200302,KTT0431,PA435,คลองเตย,NULL,500.0,800/5,นั่งร้าน,13.74187019,100.5586059,2LL-2430,NULL,NULL,NULL,2021-11-14,NULL,TLM,800,5,manual
SD45503,SD45503,SD45,วัดเลียบ,SD,500,1/1,แขวนเสา,13.7492897993065,100.507446419783,LL-1271,ถ.วรจักร  หน้าธนาคารกรุงเทพ,12000,380,1993-12-10,ไทยทราโฟ,Network Transformer,1,1,manual
236201476,KTT0244,LN434,คลองเตย,NULL,500.0,800/5,นั่งร้าน,13.7371914751593,100.549542765607,2LL-6060,NULL,NULL,NULL,2024-05-18,NULL,TLM,800,5,manual
236200587,KTT0618,PK422,คลองเตย,NULL,150.0,400/5,แขวนเสา,13.708427,100.584194,4DD-5674,NULL,NULL,NULL,2021-06-25,NULL,TLM,400,5,manual
SD21531,SD21531,SD21,วัดเลียบ,SD,500,1/1,แขวนเสา,13.744936576515,100.50750429478,LL-885,ถ.ยมราชสุขุม  ข้าง ซ.ศรีธรรมาธิราช,12000,380,1985-05-07,MITSUBISHI,Network Transformer,1,1,manual
236201207,KTT1136,SY24,คลองเตย,NULL,500.0,800/5,นั่งร้าน,13.72670592,100.5228556,2LL-0667,NULL,NULL,NULL,2022-03-19,NULL,TLM,800,5,manual
SD24502,SD24502,SD24,วัดเลียบ,SD,500,1/1,แขวนเสา,13.7531460799817,100.510531293596,LL-855,ในบริเวณศูนย์การค้าวรจักร  ด้านหลังตึก,12000,380,1981-07-01,MITSUBISHI,Network Transformer,1,1,manual
WL15507,WL15507,WL15,วัดเลียบ,WL,500,1/1,แขวนเสา,13.7467610446931,100.502095233571,LL-1381,ถ.เจริญกรุง  ตรอกพิชิต,12000,380,2020-09-20,เจริญชัย,Network Transformer,1,1,manual
236200607,BKT1084,PPG42,บางกะปิ,NULL,225.0,400/5,แขวนเสา,13.733139,100.571232,2EE-8984,NULL,NULL,NULL,2021-10-28,NULL,TLM,400,5,manual
WL13523,WL13523,WL13,วัดเลียบ,WL,500,1/1,แขวนเสา,13.7436007116381,100.497250628936,LL-858,ถ.บ้านหม้อ  หน้า โรงเรียนเสาวภา,12000,380,NULL,0,Network Transformer,1,1,manual
236200931,BKT0444,BA432,บางกะปิ,NULL,225.0,400/5,แขวนเสา,13.739599403,100.605186245,4EE-8176,NULL,NULL,NULL,2021-09-17,NULL,TLM,400,5,manual
236201242,KTT0028,EM413,คลองเตย,NULL,750.0,1400/5,นั่งร้าน,13.722788068,100.579139927,4MM-0334,NULL,NULL,NULL,2022-04-02,NULL,TLM,1400,5,manual
236200267,KTT0213,LN431,คลองเตย,NULL,300.0,800/5,แขวนเสา,13.727625,100.53627,2JJ-6320,NULL,NULL,NULL,2021-07-02,NULL,TLM,800,5,manual
236201168,BKT0483,SG413,บางกะปิ,NULL,225.0,800/5,แขวนเสา,13.702251175,100.635022553,2EE-5062,NULL,NULL,NULL,2021-11-26,NULL,TLM,800,5,manual
236200865,KTT0165,KT426,คลองเตย,NULL,500.0,800/5,นั่งร้าน,13.727514007,100.551222942,2LL-3307,NULL,NULL,NULL,2021-12-05,NULL,TLM,800,5,manual
236201189,BKT0622,SG413,บางกะปิ,NULL,225.0,800/5,แขวนเสา,13.711151986,100.614110472,2EE-1705,NULL,NULL,NULL,2021-11-24,NULL,TLM,800,5,manual
236200949,BKT0394,BA435,บางกะปิ,NULL,150.0,400/5,แขวนเสา,13.739318585,100.601975208,4DD-256,NULL,NULL,NULL,2021-09-27,NULL,TLM,400,5,manual
236201041,KTT0903,SAM21,คลองเตย,NULL,500.0,800/5,นั่งร้าน,13.746066453,100.519750501,2LL-1809,NULL,NULL,NULL,2021-12-12,NULL,TLM,800,5,manual
236200171,KTT0592,PK416,คลองเตย,NULL,150.0,400/5,แขวนเสา,13.712795,100.585643,2DD-9329,NULL,NULL,NULL,2021-06-18,NULL,TLM,400,5,manual
236200628,BKT1765,BA432,บางกะปิ,NULL,225.0,400/5,แขวนเสา,13.71900774,100.622206944, 4EE-5092,NULL,NULL,NULL,2021-09-24,NULL,TLM,400,5,manual
236200869,KTT0855,SAM12,คลองเตย,NULL,500.0,800/5,นั่งร้าน,13.733732322,100.52696664,2LL-5089,NULL,NULL,NULL,2021-12-19,NULL,TLM,800,5,manual
236200233,KTT0343,NN422,คลองเตย,NULL,300.0,800/5,นั่งร้าน,13.740763722,100.555546289,4LL-0908,NULL,NULL,NULL,2021-11-07,NULL,TLM,800,5,manual
236201562,BKT2621,RPR42,บางกะปิ,NULL,300.0,800/5,นั่งร้าน,13.751123,100.541773, 2JJ-1911,NULL,NULL,NULL,2022-07-30,NULL,TLM,800,5,manual
236201405,KTT0666,PM22,คลองเตย,NULL,500.0,1400/5,นั่งร้าน,13.740910372,100.524055183,2LL-5036,NULL,NULL,NULL,2022-06-11,NULL,TLM,1400,5,manual
SD16507,SD16507,SD16,วัดเลียบ,SD,500,1/1,แขวนเสา,13.7433462565158,100.505742975604,LL-1518,ถ.คลองถม – มหาจักร ใกล้ ถ.เยาวราช(ซ้ายมือ),12000,380,2022-03-21,เอกรัฐ,Network Transformer,1,1,manual
236200763,KTT0147,KT423,คลองเตย,NULL,500.0,800/5,นั่งร้าน,13.724520116,100.548294518,2LL-4621,NULL,NULL,NULL,2022-02-06,NULL,TLM,800,5,manual
236201492,BKT1943,NN421,บางกะปิ,NULL,300.0,800/5,นั่งร้าน,13.750544801,100.557187389,4LL-465,NULL,NULL,NULL,2022-07-24,NULL,TLM,800,5,manual
236201276,KTT0696,PM24,คลองเตย,NULL,750.0,1400/5,นั่งร้าน,13.74581826,100.524813401,2MM-0324,NULL,NULL,NULL,2022-03-20,NULL,TLM,1400,5,manual
236201419,KTT0193,LN423,คลองเตย,NULL,500.0,1400/5,นั่งร้าน,13.735407667,100.543962982,4LL-2369,NULL,NULL,NULL,2022-05-21,NULL,TLM,1400,5,manual
236201177,BKT2372,SG416,บางกะปิ,NULL,225.0,800/5,แขวนเสา,13.706848,100.609874,2EE-610,NULL,NULL,NULL,2021-11-22,NULL,TLM,800,5,manual
236201525,BKT1368,SV432,บางกะปิ,NULL,500.0,800/5,นั่งร้าน,13.747804569,100.570830315,2LL-2272,NULL,NULL,NULL,2022-08-28,NULL,TLM,800,5,manual
236201647,KTT0925,SAM23,คลองเตย,NULL,150.0,400/5,แขวนเสา,13.73299018,100.5278309,2DD-1245,NULL,NULL,NULL,2022-09-03,NULL,TLM,400,5,manual
WL11508,WL11508,WL11,วัดเลียบ,WL,500,1/1,แขวนเสา,13.7595138605014,100.490669516527,LL-1256,ถ.สิบหกสิงหา  ปากประตู ม.ธรรมศาสตร์,12000,380,2020-10-19,ไทยทราโฟ,Network Transformer,1,1,manual
236200228,KTT0747,SA411,คลองเตย,NULL,500.0,800/5,นั่งร้าน,13.729394072,100.566349933,2LL-1289,NULL,NULL,NULL,2021-11-28,NULL,TLM,800,5,manual
236200211,KTT0160,KT424,คลองเตย,NULL,300.0,800/5,แขวนเสา,13.7183,100.557787,2JJ-6284,NULL,NULL,NULL,2021-06-16,NULL,TLM,800,5,manual
236201306,KTT0961,SL23,คลองเตย,NULL,500.0,1400/5,"uni-sub,นั่งร้าน",13.723430804,100.518002192,2LL-9007,NULL,NULL,NULL,2022-07-02,NULL,TLM,1400,5,manual
236201103,BKT1354,SV422,บางกะปิ,NULL,300.0,800/5,แขวนเสา,13.742522726,100.573210262,2JJ-1648,NULL,NULL,NULL,2021-12-10,NULL,TLM,800,5,manual
SD32525,SD32525,SD32,วัดเลียบ,SD,500,1/1,แขวนเสา,13.7420874615171,100.510485625868,LL-214,ถ.พลับพลาไชย ใกล้ ถ.เจริญกรุง,12000,380,2013-03-05,OSAKA,Network Transformer,1,1,manual
236201398,KTT0018,EM411,คลองเตย,NULL,1000.0,1400/5,"uni-sub,นั่งร้าน",13.723289941,100.579907876, ,NULL,NULL,NULL,2022-06-12,NULL,TLM,1400,5,manual
236201625,KTT0782,SA412,คลองเตย,NULL,500.0,1400/5,นั่งร้าน,13.720438732,100.565514659,2LL-2160,NULL,NULL,NULL,2022-07-16,NULL,TLM,1400,5,manual
236200353,BKT0522,SG416,บางกะปิ,NULL,225.0,800/5,แขวนเสา,13.708263892,100.619431379,2EE-8859,NULL,NULL,NULL,2021-11-24,NULL,TLM,800,5,manual
236201229,KTT0044,EM413,คลองเตย,NULL,500.0,1400/5,นั่งร้าน,13.718073157,100.577883647,2LL-5452,NULL,NULL,NULL,2022-04-02,NULL,TLM,1400,5,manual
236200813,KTT1180,WB424,คลองเตย,NULL,750.0,800/5,นั่งร้าน,13.749323738,100.528691774,2MM-1502,NULL,NULL,NULL,2021-12-05,NULL,TLM,800,5,manual
236201022,KTT0667,PM22,คลองเตย,NULL,1000.0,800/5,นั่งร้าน,13.73677036,100.521862439,2NN-0753,NULL,NULL,NULL,2021-12-19,NULL,TLM,800,5,manual
236200102,KTT0100,KT412,คลองเตย,NULL,225.0,400/5,แขวนเสา,13.719441,100.554779,4EE-6221,NULL,NULL,NULL,2023-01-23,NULL,TLM,400,5,manual
WL25508,WL25508,WL25,วัดเลียบ,WL,500,1/1,แขวนเสา,13.753548496102,100.500028099605,LL-895,ถ.มหรรณพ,12000,380,1995-01-05,MITSUBISHI,Network Transformer,1,1,manual
236201285,KTT0790,SA414,คลองเตย,NULL,300.0,800/5,นั่งร้าน,13.719266561,100.566111345,2JJ-4701,NULL,NULL,NULL,2022-05-15,NULL,TLM,800,5,manual
236200541,KTT0583,PK416,คลองเตย,NULL,225.0,400/5,แขวนเสา,13.712093,100.580562,4EE-7488,NULL,NULL,NULL,2021-08-24,NULL,TLM,400,5,manual
SD13511,SD13511,SD13,วัดเลียบ,SD,500,1/1,แขวนเสา,13.7373692560226,100.513345454229,LL-827,ถ.ตรีมิตร  ใกล้ ถ.เจริญกรุง,12000,380,1982-03-03,MITSUBISHI,Network Transformer,1,1,manual
236200062,BKT1749,SG423,บางกะปิ,NULL,225.0,800/5,แขวนเสา,13.71153288,100.64387837,4EE-6123,NULL,NULL,NULL,2021-12-07,NULL,TLM,800,5,manual
SD41502,SD41502,SD41,วัดเลียบ,SD,500,1/1,แขวนเสา,13.7519974758124,100.506534605286,LL-1306,ถ.บำรุงเมือง  ปากซอยบ้านบาตร,12000,380,1975-05-17,ELCO,Network Transformer,1,1,manual
236201614,KTT1189,WB434,คลองเตย,NULL,500.0,1400/5,"uni-sub,นั่งร้าน",13.744406192,100.543095484, ,NULL,NULL,NULL,2022-06-04,NULL,TLM,1400,5,manual
BR24504,BR24504,BR24,วัดเลียบ,BR,500,1/1,แขวนเสา,13.7613694527484,100.509190097397,LL-179,ถ.ราชดำเนินนอก  หลังสนามมวยราชดำเนิน,12000,380,1994-07-03,OSAKA,Network Transformer,1,1,manual
236200186,KTT0612,PK422,คลองเตย,NULL,225.0,400/5,แขวนเสา,13.711235,100.57215,2EE-0158,NULL,NULL,NULL,2021-06-17,NULL,TLM,400,5,manual
236201053,BKT1085,PPG42,บางกะปิ,NULL,225.0,400/5,แขวนเสา,13.735288,100.571757,2EE-9413,NULL,NULL,NULL,2021-10-30,NULL,TLM,400,5,manual
236201181,BKT0063,RH434,บางกะปิ,NULL,225.0,800/5,แขวนเสา,13.747043,100.626122,4EE-6391,NULL,NULL,NULL,2021-11-19,NULL,TLM,800,5,manual
236200417,KTT0161,KT424,คลองเตย,NULL,750.0,1400/5,นั่งร้าน,13.716982404,100.55730022,2MM-0615,NULL,NULL,NULL,2021-12-26,NULL,TLM,1400,5,manual
236201446,KTT0537,PI436,คลองเตย,NULL,500.0,1400/5,นั่งร้าน,13.712077532,100.564219875,4LL-1758,NULL,NULL,NULL,2022-06-04,NULL,TLM,1400,5,manual
236201465,KTT1015,SU24,คลองเตย,NULL,1000.0,1400/5,นั่งร้าน,13.724012193,100.518064939,2NN-0606,NULL,NULL,NULL,2022-06-19,NULL,TLM,1400,5,manual
236200221,KTT0512,PI436,คลองเตย,NULL,225.0,400/5,แขวนเสา,13.7171,100.563537,2DD-6138,NULL,NULL,NULL,2021-08-21,NULL,TLM,400,5,manual
236201169,BKT0350,BA435,บางกะปิ,NULL,225.0,800/5,แขวนเสา,13.734332,100.617316,4EE-7864,NULL,NULL,NULL,2021-11-18,NULL,TLM,800,5,manual
SD23501,SD23501,SD23,วัดเลียบ,SD,500,1/1,แขวนเสา,13.7520153471214,100.508898033383,LL-1310,ถ.จักรพรรดิพงษ์  สี่แยกแม้นศรี,12000,380,2015-10-02,มหานครโลหะกิจ,Network Transformer,1,1,manual
236200685,BKT2164,EM414,บางกะปิ,NULL,225.0,400/5,แขวนเสา,13.743022,100.577189,4EE-2696,NULL,NULL,NULL,2021-10-29,NULL,TLM,400,5,manual
236200034,KTT1026,SU26,คลองเตย,NULL,750.0,1400/5,Unit sub นั่งร้าน,13.72634435,100.5275192,2LL-,NULL,NULL,NULL,2022-02-18,NULL,TLM,1400,5,manual
236200518,KTT0075,EM427,คลองเตย,NULL,225.0,400/5,แขวนเสา,13.714979,100.591062,2EE-4222,NULL,NULL,NULL,2021-08-21,NULL,TLM,400,5,manual
236201475,KTT0444,PI422,คลองเตย,NULL,750.0,1400/5,นั่งร้าน,13.739248868,100.561703493,2MM-109,NULL,NULL,NULL,2022-06-26,NULL,TLM,1400,5,manual
236201085,BKT1306,EM421,บางกะปิ,NULL,225.0,400/5,แขวนเสา,13.725315,100.579522,4EE-2656,NULL,NULL,NULL,2021-11-02,NULL,TLM,400,5,manual
236201049,BKT0627,SG416,บางกะปิ,NULL,225.0,800/5,แขวนเสา,13.709749862,100.612891785,2EE-1923,NULL,NULL,NULL,2021-12-15,NULL,TLM,800,5,manual
236200740,KTT0876,SAM13,คลองเตย,NULL,500.0,800/5,นั่งร้าน,13.734072884,100.520929167,2JJ-4170,NULL,NULL,NULL,2022-02-27,NULL,TLM,800,5,manual
236201472,KTT0737,RPR42,คลองเตย,NULL,500.0,1400/5,นั่งร้าน,13.749514134,100.547755972,4LL-2389,NULL,NULL,NULL,2022-06-26,NULL,TLM,1400,5,manual
236201623,KTT0335,NN422,คลองเตย,NULL,225.0,400/5,แขวนเสา,13.730972594,100.563957413,2EE-0404,NULL,NULL,NULL,2022-09-15,NULL,TLM,400,5,manual
WL22509,WL22509,WL22,วัดเลียบ,WL,500,1/1,แขวนเสา,13.7536715617965,100.499134477153,LL-1209,ถ.มหรรณพ  หน้า บ. พี เอส เค  แมนชั่น,12000,380,1998-03-20,เจริญชัย,Network Transformer,1,1,manual
236200179,KTT0331,NN418,คลองเตย,NULL,225.0,400/5,แขวนเสา,13.743263,100.549534,4EE-4490,NULL,NULL,NULL,2021-06-17,NULL,TLM,400,5,manual
236200330,KTT1231,NS436,คลองเตย,NULL,225.0,800/5,แขวนเสา,13.716741082,100.54650353,2EE-9141,NULL,NULL,NULL,2021-07-10,NULL,TLM,800,5,manual
236201279,KTT0989,SU11,คลองเตย,NULL,750.0,1400/5,นั่งร้าน,13.726888831,100.521010284,2MM-0659,NULL,NULL,NULL,2022-03-12,NULL,TLM,1400,5,manual
236201101,BKT1173,BA436,บางกะปิ,NULL,225.0,800/5,แขวนเสา,13.736216791,100.602827546, 4EE-9465,NULL,NULL,NULL,2021-12-09,NULL,TLM,800,5,manual
236201407,KTT0434,PI414,คลองเตย,NULL,1000.0,1400/5,"uni-sub,นั่งร้าน",13.732366987,100.567030906, ,NULL,NULL,NULL,2022-06-11,NULL,TLM,1400,5,manual
236201305,KTT0180,LN12,คลองเตย,NULL,750.0,1400/5,นั่งร้าน,13.738688086,100.540796858,2MM-0223,NULL,NULL,NULL,2022-06-19,NULL,TLM,1400,5,manual
WL22505,WL22505,WL22,วัดเลียบ,WL,500,1/1,แขวนเสา,13.7426208755382,100.495197822211,LL-1445,ถ.จักรเพชร  ปากคลองตลาด(ริมคลองหน้า SEVEN),12000,380,2021-04-18,ถิรไทย,Network Transformer,1,1,manual
236200683,BKT1358,SV422,บางกะปิ,NULL,225.0,400/5,แขวนเสา,13.742181,100.573894,2DD-666,NULL,NULL,NULL,2021-10-27,NULL,TLM,400,5,manual
BR11532,BR11532,BR11,วัดเลียบ,BR,500,1/1,แขวนเสา,13.7615923293539,100.504692598713,LL-1231,ถ.วิสุทธิกษัตริย์  ติดโรงแรมไทยวิวัฒน์ ตรงข้าม ธ.กรุงไทย,12000,380,1998-11-13,ไทยทราโฟ,Network Transformer,1,1,manual
236201070,BKT0217,RH416,บางกะปิ,NULL,225.0,800/5,แขวนเสา,13.759632,100.619514,4EE-7751,NULL,NULL,NULL,2021-12-20,NULL,TLM,800,5,manual
236200515,KTT0428,PA433,คลองเตย,NULL,225.0,400/5,แขวนเสา,13.746053,100.558117,2EE-8785,NULL,NULL,NULL,2021-06-28,NULL,TLM,400,5,manual
236201495,KTT0246,LN434,คลองเตย,NULL,750.0,1400/5,นั่งร้าน,13.735469603,100.550759782,2MM-1158,NULL,NULL,NULL,2022-06-05,NULL,TLM,1400,5,manual
236200886,BKT1395,SV422,บางกะปิ,NULL,150.0,400/5,แขวนเสา,13.748801,100.565693,2DD-139,NULL,NULL,NULL,2021-11-01,NULL,TLM,400,5,manual
236201371,KTT0824,SA424,คลองเตย,NULL,500.0,1400/5,นั่งร้าน,13.722507451,100.570342497,2LL-1896,NULL,NULL,NULL,2022-05-15,NULL,TLM,1400,5,manual
236201028,KTT0584,PK416,คลองเตย,NULL,225.0,800/5,นั่งร้าน,13.708631827,100.587858048,2EE-8746,NULL,NULL,NULL,2022-01-16,NULL,TLM,800,5,manual
236201536,BKT1416,PA424,บางกะปิ,NULL,500.0,800/5,นั่งร้าน,13.745161,100.566666,2LL-1453,NULL,NULL,NULL,2022-08-14,NULL,TLM,800,5,manual
